DateTime,BidQty1,BidPrice1,BidQty2,BidPrice2,BidQty3,BidPrice3,BidQty4,BidPrice4,BidQty5,BidPrice5,BidQty6,BidPrice6,BidQty7,BidPrice7,BidQty8,BidPrice8,BidQty9,BidPrice9,BidQty10,BidPrice10,AskQty1,AskPrice1,AskQty2,AskPrice2,AskQty3,AskPrice3,AskQty4,AskPrice4,AskQty5,AskPrice5,AskQty6,AskPrice6,AskQty7,AskPrice7,AskQty8,AskPrice8,AskQty9,AskPrice9,AskQty10,AskPrice10,mid_price
2025-06-04 10:07:39,294,315.39,725,315.38,34,315.37,35,315.36,34,315.35,3,315.34,8,315.33,600,315.32,150,315.31,1134,315.3,108,315.5,1697,315.51,1002,315.54,2,315.55,43,315.56,444,315.57,6,315.58,160,315.59,181,315.6,66,315.61,315.445
2025-06-04 10:07:49,725,315.38,134,315.37,35,315.36,150,315.35,100,315.34,98,315.33,100,315.32,650,315.31,1134,315.3,500,315.28,165,315.49,30,315.5,1323,315.51,1102,315.54,62,315.55,143,315.56,594,315.57,6,315.58,32,315.59,241,315.6,315.435
2025-06-04 10:07:59,691,315.38,1,315.36,150,315.35,100,315.34,108,315.33,500,315.32,650,315.31,1134,315.3,100,315.26,153,315.25,269,315.49,142,315.5,1430,315.51,1002,315.54,170,315.55,35,315.56,444,315.57,6,315.58,147,315.6,47,315.62,315.435
2025-06-04 10:08:09,691,315.38,1,315.36,150,315.35,100,315.34,140,315.33,800,315.32,992,315.31,2135,315.3,100,315.26,153,315.25,153,315.49,441,315.5,1330,315.51,3,315.52,2,315.54,182,315.55,36,315.56,744,315.57,456,315.58,674,315.6,315.435
2025-06-04 10:08:19,150,315.35,100,315.34,98,315.33,300,315.32,592,315.31,1130,315.3,750,315.26,153,315.25,1400,315.22,150,315.21,27,315.48,829,315.49,313,315.5,1330,315.51,1100,315.53,3,315.54,300,315.55,35,315.56,879,315.57,306,315.58,315.415
2025-06-04 10:08:29,76,315.31,1164,315.3,1034,315.29,81,315.28,150,315.27,200,315.26,513,315.25,300,315.24,500,315.22,527,315.2,698,315.42,369,315.43,200,315.44,301,315.45,423,315.47,8,315.48,667,315.49,415,315.5,1780,315.51,334,315.52,315.365
2025-06-04 10:08:39,576,315.02,1104,315.01,1351,315.0,300,314.99,300,314.98,179,314.95,1005,314.94,500,314.93,155,314.92,100,314.91,326,315.13,1186,315.14,60,315.15,240,315.19,158,315.2,200,315.21,109,315.22,1,315.23,300,315.24,1484,315.25,315.075
2025-06-04 10:08:49,322,315.12,803,315.11,381,315.1,334,315.09,185,315.08,10,315.07,1271,315.06,500,315.05,150,315.04,229,315.03,236,315.26,200,315.28,104,315.31,156,315.32,364,315.33,274,315.34,934,315.35,1334,315.36,34,315.37,534,315.38,315.19
2025-06-04 10:08:59,34,315.15,34,315.14,34,315.13,300,315.12,1006,315.11,300,315.1,400,315.09,151,315.08,10,315.07,1600,315.06,32,315.29,250,315.3,2,315.31,238,315.32,47,315.33,308,315.34,994,315.35,1334,315.36,34,315.37,143,315.38,315.22
2025-06-04 10:09:09,34,315.19,34,315.18,124,315.17,821,315.16,381,315.15,334,315.14,234,315.13,1369,315.12,912,315.11,100,315.09,94,315.32,10,315.33,112,315.34,560,315.35,155,315.37,34,315.38,175,315.39,472,315.4,334,315.41,34,315.42,315.255
2025-06-04 10:09:19,335,315.23,43,315.22,234,315.21,5484,315.2,1381,315.19,334,315.18,134,315.17,150,315.16,47,315.15,500,315.14,375,315.35,167,315.38,143,315.41,89,315.42,34,315.43,72,315.44,174,315.45,434,315.46,434,315.47,66,315.48,315.29
2025-06-04 10:09:29,334,315.28,334,315.27,115,315.26,135,315.25,482,315.24,335,315.23,109,315.22,1600,315.21,5150,315.2,1500,315.19,10,315.44,79,315.45,66,315.47,135,315.48,1220,315.49,1122,315.5,1464,315.51,34,315.52,135,315.53,83,315.54,315.36
2025-06-04 10:09:39,34,315.36,357,315.35,84,315.34,134,315.33,1334,315.32,334,315.31,109,315.29,650,315.28,331,315.26,101,315.25,322,315.49,1089,315.5,1369,315.51,1,315.53,67,315.54,72,315.55,278,315.56,463,315.57,340,315.58,384,315.59,315.425
2025-06-04 10:09:49,334,315.36,69,315.35,39,315.34,384,315.33,334,315.32,584,315.31,5100,315.3,9,315.29,650,315.28,1331,315.26,642,315.49,1089,315.5,1330,315.51,1,315.53,152,315.54,137,315.55,1328,315.56,37,315.57,440,315.58,384,315.59,315.425
2025-06-04 10:09:59,43,315.29,184,315.28,34,315.27,231,315.26,1,315.25,304,315.23,809,315.22,210,315.21,5000,315.2,2075,315.19,308,315.45,100,315.46,533,315.48,985,315.49,2283,315.5,1364,315.51,143,315.52,35,315.53,36,315.54,64,315.55,315.37
2025-06-04 10:10:09,5034,315.2,1109,315.19,381,315.18,300,315.17,1250,315.16,597,315.15,200,315.12,833,315.11,153,315.1,1000,315.09,34,315.32,48,315.33,16,315.34,65,315.37,38,315.38,570,315.39,250,315.4,256,315.41,34,315.42,622,315.43,315.26
2025-06-04 10:10:19,34,315.41,274,315.4,184,315.39,434,315.38,2376,315.37,734,315.36,5435,315.35,240,315.34,501,315.33,1,315.32,749,315.55,36,315.56,333,315.6,434,315.61,443,315.62,99,315.63,34,315.64,81,315.65,383,315.66,6484,315.67,315.48
2025-06-04 10:10:29,34,315.43,34,315.42,353,315.41,190,315.4,1609,315.39,491,315.38,1305,315.37,150,315.36,5035,315.35,100,315.34,1562,315.55,62,315.56,45,315.57,250,315.6,143,315.62,81,315.63,99,315.64,34,315.65,270,315.66,6584,315.67,315.49
2025-06-04 10:10:39,1451,315.42,534,315.41,640,315.4,134,315.39,434,315.38,1305,315.37,650,315.36,5001,315.35,1000,315.33,100,315.32,776,315.55,1,315.57,68,315.58,250,315.6,1100,315.61,109,315.62,34,315.63,134,315.64,34,315.65,1034,315.66,315.485
2025-06-04 10:10:49,335,315.61,434,315.6,332,315.59,315,315.58,1089,315.57,1081,315.56,4210,315.55,36,315.54,684,315.53,1000,315.52,2329,315.75,214,315.76,137,315.77,59,315.78,48,315.79,2413,315.8,112,315.81,143,315.82,34,315.83,268,315.84,315.68
2025-06-04 10:10:59,34,315.67,2503,315.66,584,315.65,334,315.64,134,315.63,534,315.62,185,315.61,500,315.6,101,315.59,200,315.58,10,315.79,961,315.8,130,315.81,50,315.82,100,315.83,43,315.84,175,315.85,162,315.86,3079,315.87,194,315.88,315.73
2025-06-04 10:11:09,165,315.74,139,315.73,523,315.72,1081,315.71,176,315.7,634,315.69,34,315.68,634,315.67,300,315.66,400,315.65,817,315.87,144,315.88,17,315.89,172,315.9,367,315.91,37,315.92,78,315.93,1083,315.94,417,315.95,110,315.96,315.805
2025-06-04 10:11:19,284,315.88,1223,315.87,1393,315.86,102,315.85,236,315.84,285,315.83,43,315.82,600,315.81,254,315.8,245,315.79,2406,316.0,100,316.04,369,316.05,499,316.06,135,316.07,65,316.08,252,316.09,210,316.1,35,316.11,519,316.12,315.94
2025-06-04 10:11:29,34,316.15,1601,316.14,1305,316.13,300,316.12,100,316.11,750,316.08,600,316.07,1567,316.06,225,316.05,300,316.04,4,316.29,245,316.32,72,316.33,447,316.34,273,316.35,224,316.36,317,316.37,38,316.38,252,316.39,336,316.4,316.22
2025-06-04 10:11:39,1028,316.26,334,316.25,334,316.24,284,316.23,100,316.21,500,316.2,150,316.19,2211,316.17,208,316.16,1300,316.15,972,316.41,28,316.42,71,316.43,485,316.44,302,316.45,2500,316.46,51,316.47,96,316.48,208,316.49,843,316.5,316.33500000000004
2025-06-04 10:11:49,34,316.29,34,316.28,190,316.27,1444,316.26,1050,316.25,150,316.23,1100,316.22,240,316.21,800,316.2,1053,316.18,15,316.42,518,316.44,47,316.45,2500,316.46,32,316.47,262,316.48,74,316.49,393,316.5,635,316.52,34,316.53,316.355
2025-06-04 10:11:59,184,316.35,34,316.34,1195,316.33,34,316.32,360,316.31,2025,316.3,600,316.29,500,316.28,40,316.27,1094,316.26,1970,316.46,32,316.47,212,316.48,74,316.49,450,316.5,501,316.52,3,316.54,102,316.55,37,316.56,121,316.57,316.405
2025-06-04 10:12:09,45,316.42,374,316.41,2211,316.4,34,316.39,1000,316.37,291,316.36,825,316.35,500,316.34,1411,316.33,516,316.31,1,316.53,3,316.54,2,316.55,3,316.56,22,316.57,325,316.58,37,316.59,1026,316.6,65,316.61,2,316.62,316.475
2025-06-04 10:12:19,1081,316.37,325,316.36,334,316.35,334,316.34,1048,316.33,500,316.32,976,316.31,1105,316.3,1300,316.28,150,316.27,48,316.49,154,316.5,31,316.51,24,316.52,277,316.53,514,316.54,34,316.55,264,316.56,276,316.57,88,316.58,316.43
2025-06-04 10:12:29,719,316.48,434,316.47,1434,316.46,44,316.45,118,316.44,510,316.43,511,316.42,329,316.41,2207,316.4,1500,316.39,8,316.59,104,316.6,383,316.61,1,316.62,200,316.63,72,316.64,2,316.65,206,316.66,126,316.67,392,316.68,316.53499999999997
2025-06-04 10:12:39,565,316.51,16435,316.5,531,316.49,1019,316.48,134,316.47,1134,316.46,1660,316.45,37,316.44,810,316.43,11,316.42,138,316.62,196,316.63,512,316.67,441,316.68,38,316.69,246,316.7,384,316.71,181,316.72,78,316.73,137,316.74,316.565
2025-06-04 10:12:49,334,316.53,509,316.52,965,316.51,16519,316.5,274,316.49,719,316.48,435,316.47,2134,316.46,544,316.45,3116,316.44,178,316.68,260,316.69,434,316.7,34,316.71,99,316.72,125,316.73,147,316.74,134,316.75,250,316.76,1266,316.77,316.605
2025-06-04 10:12:59,766,316.48,585,316.47,2371,316.46,344,316.45,34,316.44,560,316.43,11,316.42,12,316.41,2687,316.4,250,316.39,105,316.61,172,316.62,89,316.63,3,316.64,270,316.65,325,316.66,201,316.67,269,316.68,35,316.69,415,316.7,316.545
2025-06-04 10:13:09,1571,316.52,1183,316.51,17289,316.5,340,316.49,719,316.48,285,316.47,3571,316.46,1510,316.45,560,316.43,11,316.42,199,316.64,14,316.65,104,316.66,200,316.67,78,316.68,1,316.69,89,316.7,89,316.71,99,316.72,186,316.73,316.58
2025-06-04 10:13:19,280,316.49,719,316.48,185,316.47,2334,316.46,1310,316.45,100,316.44,1097,316.43,11,316.42,300,316.41,4688,316.4,208,316.61,70,316.63,119,316.64,215,316.65,148,316.67,18,316.68,175,316.69,1023,316.7,59,316.71,111,316.72,316.55
2025-06-04 10:13:29,87,316.49,719,316.48,285,316.47,2034,316.46,1044,316.45,134,316.44,594,316.43,545,316.42,300,316.41,2688,316.4,502,316.61,1198,316.62,252,316.63,175,316.65,44,316.66,157,316.67,532,316.68,185,316.69,311,316.7,209,316.71,316.55
2025-06-04 10:13:39,2222,316.4,184,316.39,404,316.38,344,316.37,750,316.36,550,316.35,3581,316.34,1110,316.33,1000,316.32,650,316.31,324,316.51,103,316.52,60,316.53,300,316.54,480,316.55,1050,316.56,36,316.57,389,316.58,29,316.59,62,316.61,316.455
2025-06-04 10:13:49,304,316.29,300,316.28,150,316.27,300,316.26,82,316.25,34,316.24,134,316.23,1354,316.22,1569,316.21,36,316.2,1020,316.41,434,316.42,134,316.43,34,316.44,34,316.45,34,316.46,321,316.47,1034,316.48,34,316.49,189,316.5,316.35
2025-06-04 10:13:59,55,316.04,36,316.03,108,316.02,157,316.01,1407,316.0,634,315.99,1534,315.98,1034,315.97,260,315.96,510,315.95,1,316.16,2,316.17,201,316.19,100,316.2,274,316.21,334,316.22,104,316.23,40,316.24,134,316.25,256,316.26,316.1
2025-06-04 10:14:09,250,316.08,215,316.06,124,316.05,155,316.04,36,316.03,1076,316.02,596,316.01,1341,316.0,34,315.99,1034,315.98,925,316.19,121,316.2,34,316.21,34,316.22,34,316.23,34,316.24,40,316.25,543,316.26,443,316.27,1034,316.28,316.135
2025-06-04 10:14:19,443,316.2,362,316.19,2038,316.18,72,316.17,231,316.16,393,316.15,510,316.14,747,316.13,1650,316.12,1094,316.11,200,316.35,68,316.36,107,316.37,200,316.38,405,316.39,216,316.4,67,316.41,1063,316.42,61,316.43,37,316.44,316.275
2025-06-04 10:14:29,508,316.3,276,316.29,34,316.28,334,316.27,334,316.26,34,316.25,34,316.24,223,316.23,1484,316.22,150,316.21,93,316.44,41,316.45,34,316.46,34,316.47,411,316.48,42,316.49,1829,316.5,67,316.51,302,316.52,38,316.53,316.37
2025-06-04 10:14:39,276,316.29,34,316.28,34,316.27,34,316.26,71,316.25,103,316.24,566,316.23,1240,316.22,3239,316.21,8,316.2,584,316.47,111,316.48,42,316.49,1829,316.5,67,316.51,243,316.52,172,316.53,82,316.54,34,316.55,134,316.56,316.38
2025-06-04 10:14:49,250,316.31,126,316.29,71,316.28,184,316.27,34,316.26,34,316.25,256,316.24,1035,316.23,1140,316.22,134,316.21,192,316.43,2034,316.44,134,316.45,34,316.46,37,316.47,211,316.48,52,316.49,953,316.5,67,316.51,243,316.52,316.37
2025-06-04 10:14:59,54,316.34,109,316.33,85,316.32,784,316.31,4034,316.3,126,316.29,500,316.28,1150,316.27,1000,316.25,650,316.24,15,316.49,873,316.5,33,316.51,279,316.52,38,316.53,41,316.54,143,316.55,334,316.56,37,316.57,509,316.58,316.41499999999996
2025-06-04 10:15:09,134,316.37,34,316.36,314,316.35,554,316.34,109,316.33,1085,316.32,184,316.31,4164,316.3,126,316.29,500,316.28,107,316.49,878,316.5,33,316.51,209,316.52,108,316.53,35,316.54,140,316.55,92,316.56,162,316.57,459,316.58,316.43
2025-06-04 10:15:19,614,316.35,332,316.34,610,316.33,1085,316.32,184,316.31,4664,316.3,126,316.29,534,316.28,185,316.27,1000,316.26,1828,316.5,33,316.51,243,316.52,38,316.53,135,316.54,40,316.55,254,316.56,53,316.57,568,316.58,253,316.59,316.425
2025-06-04 10:15:29,195,316.4,334,316.39,334,316.38,172,316.37,66,316.36,602,316.35,534,316.34,3073,316.33,51,316.32,2407,316.31,190,316.54,58,316.55,200,316.56,135,316.57,375,316.58,53,316.59,252,316.6,186,316.61,343,316.62,1357,316.63,316.47
2025-06-04 10:15:39,531,316.25,81,316.24,185,316.23,150,316.22,2134,316.21,340,316.2,4688,316.19,1134,316.18,144,316.17,684,316.16,100,316.38,207,316.39,34,316.41,34,316.42,143,316.43,34,316.44,292,316.45,34,316.46,34,316.47,581,316.48,316.315
2025-06-04 10:15:49,232,316.27,334,316.26,334,316.25,34,316.24,182,316.23,50,316.22,1634,316.21,990,316.2,3654,316.19,1100,316.18,40,316.4,69,316.42,70,316.43,134,316.44,134,316.45,274,316.46,2083,316.47,81,316.48,152,316.49,164,316.5,316.335
2025-06-04 10:15:59,334,316.28,322,316.27,81,316.26,34,316.25,34,316.24,145,316.23,2386,316.22,2100,316.21,1956,316.2,3254,316.19,10,316.4,104,316.46,2140,316.47,34,316.48,54,316.49,164,316.5,34,316.51,1134,316.52,34,316.53,386,316.54,316.34
2025-06-04 10:16:09,835,316.31,4103,316.3,323,316.29,34,316.28,135,316.27,34,316.26,1500,316.24,1611,316.23,16,316.22,456,316.2,1745,316.47,72,316.48,20,316.49,105,316.5,204,316.51,34,316.52,217,316.53,84,316.54,1144,316.55,34,316.56,316.39
2025-06-04 10:16:19,190,316.48,71,316.47,34,316.46,166,316.45,534,316.44,141,316.43,684,316.42,1134,316.41,85,316.4,4,316.39,309,316.64,1191,316.65,34,316.66,61,316.67,593,316.68,247,316.69,415,316.7,319,316.71,968,316.72,10077,316.73,316.56
2025-06-04 10:16:29,71,316.49,161,316.48,114,316.47,754,316.46,634,316.45,1034,316.44,34,316.43,184,316.42,1500,316.41,3013,316.4,368,316.65,34,316.66,61,316.67,348,316.68,399,316.69,371,316.7,101,316.71,1271,316.72,10077,316.73,68,316.74,316.57
2025-06-04 10:16:39,143,316.52,92,316.51,315,316.5,534,316.49,34,316.48,35,316.47,696,316.46,634,316.45,1534,316.44,2000,316.43,312,316.68,82,316.69,374,316.7,79,316.71,2704,316.72,10077,316.73,238,316.74,342,316.75,125,316.76,87,316.77,316.6
2025-06-04 10:16:49,134,316.54,34,316.53,34,316.52,910,316.51,220,316.5,1634,316.49,34,316.48,35,316.47,184,316.46,700,316.45,366,316.68,70,316.69,374,316.7,179,316.71,2651,316.72,10277,316.73,143,316.74,245,316.75,68,316.76,87,316.77,316.61
2025-06-04 10:16:59,543,316.56,334,316.55,284,316.54,92,316.53,535,316.52,295,316.51,220,316.5,374,316.49,534,316.48,35,316.47,194,316.68,53,316.69,343,316.7,79,316.71,2683,316.72,10277,316.73,73,316.74,245,316.75,68,316.76,157,316.77,316.62
2025-06-04 10:17:09,934,316.45,34,316.44,634,316.43,307,316.42,1071,316.41,34,316.4,2614,316.39,35,316.38,1151,316.37,300,316.35,279,316.61,328,316.62,208,316.63,868,316.64,12086,316.65,34,316.66,305,316.67,59,316.68,184,316.69,134,316.7,316.53
2025-06-04 10:17:19,135,316.38,190,316.37,34,316.36,71,316.35,1780,316.34,1001,316.33,500,316.32,2074,316.31,4032,316.3,892,316.29,158,316.55,400,316.56,29,316.57,100,316.58,274,316.59,365,316.6,466,316.61,279,316.62,510,316.63,700,316.64,316.46500000000003
2025-06-04 10:17:29,4466,316.3,126,316.29,34,316.28,151,316.27,100,316.26,5,316.25,1000,316.24,311,316.23,671,316.22,4073,316.21,50,316.45,123,316.46,126,316.47,1,316.49,282,316.5,1100,316.51,207,316.52,34,316.53,334,316.54,284,316.55,316.375
2025-06-04 10:17:39,335,316.33,49,316.32,371,316.31,4203,316.3,97,316.29,500,316.28,151,316.27,255,316.25,2000,316.24,411,316.23,15,316.44,40,316.45,75,316.47,1,316.49,32,316.5,1103,316.51,40,316.52,70,316.53,334,316.54,34,316.55,316.385
2025-06-04 10:17:49,440,316.34,376,316.33,349,316.32,415,316.31,4066,316.3,597,316.29,100,316.28,151,316.27,37,316.26,709,316.25,8,316.45,9,316.46,53,316.47,1,316.49,1000,316.51,140,316.52,95,316.53,137,316.55,34,316.56,46,316.57,316.395
2025-06-04 10:17:59,334,316.4,737,316.39,184,316.38,815,316.37,1034,316.36,1,316.35,150,316.34,52,316.33,15,316.32,1231,316.31,403,316.6,105,316.61,238,316.62,115,316.63,970,316.64,12095,316.65,34,316.66,35,316.67,217,316.68,134,316.69,316.5
2025-06-04 10:18:09,44,316.12,378,316.11,447,316.1,2900,316.09,701,316.05,521,316.04,1102,316.03,116,316.02,483,316.01,2595,316.0,496,316.28,100,316.29,2,316.3,58,316.31,170,316.32,100,316.33,15,316.34,34,316.35,354,316.36,134,316.37,316.2
2025-06-04 10:18:19,334,316.29,334,316.28,284,316.27,34,316.26,134,316.25,325,316.24,634,316.23,1856,316.22,750,316.21,89,316.2,39,316.41,42,316.42,100,316.43,45,316.44,105,316.45,370,316.46,134,316.47,134,316.48,46,316.49,534,316.5,316.35
