DateTime,BidQty1,BidPrice1,BidQty2,BidPrice2,BidQty3,BidPrice3,BidQty4,BidPrice4,BidQty5,BidPrice5,BidQty6,BidPrice6,BidQty7,BidPrice7,BidQty8,BidPrice8,BidQty9,BidPrice9,BidQty10,BidPrice10,AskQty1,AskPrice1,AskQty2,AskPrice2,AskQty3,AskPrice3,AskQty4,AskPrice4,AskQty5,AskPrice5,AskQty6,AskPrice6,AskQty7,AskPrice7,AskQty8,AskPrice8,AskQty9,AskPrice9,AskQty10,AskPrice10,mid_price
2025-06-05 10:01:58,434,316.17,306,316.16,97,316.15,1,316.14,114,316.13,350,316.12,1000,316.11,1253,316.1,610,316.09,650,316.08,376,316.3,43,316.31,3,316.32,35,316.33,98,316.34,84,316.35,6,316.36,286,316.37,276,316.4,1034,316.41,316.235
2025-06-05 10:02:08,34,316.15,36,316.14,373,316.13,450,316.12,1100,316.11,1353,316.1,150,316.08,10,316.07,110,316.06,588,316.05,434,316.26,15,316.27,215,316.3,112,316.31,60,316.32,98,316.34,1,316.35,158,316.36,34,316.37,451,316.38,316.205
2025-06-05 10:02:18,212,316.13,217,316.12,1134,316.11,253,316.1,300,316.09,450,316.08,1010,316.07,110,316.06,208,316.05,802,316.04,1266,316.25,19,316.26,9,316.27,60,316.28,215,316.3,78,316.31,34,316.32,100,316.33,335,316.35,340,316.36,316.19
2025-06-05 10:02:28,34,316.09,34,316.08,160,316.07,110,316.06,1108,316.05,302,316.04,100,316.03,400,316.02,189,316.01,2234,316.0,162,316.23,24,316.24,868,316.25,200,316.27,6,316.29,1475,316.3,112,316.31,109,316.32,34,316.33,184,316.34,316.15999999999997
2025-06-05 10:02:38,184,316.12,34,316.11,287,316.1,1200,316.09,100,316.08,260,316.07,137,316.06,1108,316.05,102,316.04,100,316.03,185,316.23,20,316.24,868,316.25,200,316.27,6,316.29,1315,316.3,112,316.31,169,316.32,34,316.34,35,316.35,316.175
2025-06-05 10:02:48,124,316.29,209,316.28,176,316.27,75,316.26,89,316.25,1152,316.24,1350,316.23,127,316.22,20,316.21,516,316.2,91,316.4,1,316.44,20,316.45,60,316.48,3,316.49,153,316.5,212,316.51,176,316.52,342,316.53,1034,316.54,316.345
2025-06-05 10:02:58,184,316.18,34,316.17,140,316.16,234,316.15,151,316.14,1004,316.13,34,316.12,1100,316.11,1253,316.1,1300,316.09,93,316.29,1331,316.3,134,316.35,60,316.36,109,316.38,72,316.39,321,316.4,34,316.41,268,316.42,293,316.43,316.235
2025-06-05 10:03:08,284,316.18,34,316.17,40,316.16,39,316.14,1104,316.13,100,316.12,1100,316.11,1253,316.1,1300,316.09,300,316.08,4,316.29,1285,316.3,39,316.32,234,316.35,169,316.38,321,316.4,34,316.41,184,316.42,327,316.43,1185,316.44,316.235
2025-06-05 10:03:18,36,316.14,254,316.13,734,316.12,731,316.11,287,316.1,1200,316.09,650,316.07,14,316.06,1058,316.05,102,316.04,11,316.25,130,316.26,32,316.29,1199,316.3,34,316.32,107,316.33,134,316.34,143,316.35,34,316.36,334,316.37,316.195
2025-06-05 10:03:28,1234,316.09,34,316.08,150,316.07,50,316.06,1159,316.05,1102,316.04,1600,316.03,150,316.02,416,316.01,588,316.0,29,316.24,100,316.25,85,316.28,363,316.29,1599,316.3,209,316.31,34,316.32,34,316.33,34,316.34,1034,316.35,316.16499999999996
2025-06-05 10:03:38,34,316.08,184,316.07,514,316.06,1059,316.05,1102,316.04,1100,316.03,150,316.02,16,316.01,588,316.0,710,315.99,376,316.27,139,316.28,52,316.29,1600,316.3,134,316.31,94,316.32,115,316.33,143,316.34,1134,316.35,184,316.36,316.17499999999995
2025-06-05 10:03:48,532,316.14,438,316.13,1234,316.12,134,316.11,753,316.1,2300,316.09,150,316.07,514,316.06,59,316.05,102,316.04,1,316.26,134,316.28,1601,316.3,13,316.31,60,316.33,6,316.34,34,316.35,190,316.36,134,316.37,34,316.38,316.2
2025-06-05 10:03:58,1287,316.18,82,316.17,34,316.16,84,316.15,285,316.14,538,316.13,34,316.12,684,316.11,2953,316.1,1400,316.09,132,316.37,47,316.38,141,316.39,419,316.4,1322,316.41,134,316.42,175,316.43,569,316.44,649,316.45,34,316.46,316.275
2025-06-05 10:04:08,187,316.18,181,316.17,34,316.16,274,316.15,1035,316.14,538,316.13,135,316.12,684,316.11,2953,316.1,1400,316.09,344,316.32,13,316.34,134,316.35,34,316.36,199,316.37,44,316.38,387,316.39,311,316.4,1034,316.41,284,316.42,316.25
2025-06-05 10:04:18,160,316.48,34,316.47,184,316.46,34,316.45,34,316.44,34,316.43,184,316.42,34,316.41,783,316.4,534,316.39,100,316.6,190,316.61,34,316.62,34,316.63,396,316.64,47,316.65,143,316.66,35,316.67,134,316.68,40,316.69,316.54
2025-06-05 10:04:28,250,316.5,34,316.48,34,316.47,134,316.46,34,316.45,100,316.44,534,316.43,1184,316.42,34,316.41,334,316.4,35,316.64,334,316.65,58,316.66,95,316.67,334,316.68,34,316.69,160,316.7,431,316.71,34,316.72,1034,316.73,316.57
2025-06-05 10:04:38,150,316.59,1000,316.58,1034,316.57,94,316.56,143,316.55,284,316.54,34,316.53,34,316.52,53,316.51,684,316.5,119,316.7,141,316.71,34,316.72,394,316.73,34,316.74,1016,316.75,165,316.76,334,316.77,37,316.78,132,316.79,316.645
2025-06-05 10:04:48,626,316.49,1034,316.48,1684,316.47,134,316.46,34,316.45,34,316.44,272,316.43,150,316.42,100,316.41,61,316.4,72,316.66,112,316.67,132,316.68,834,316.69,103,316.7,134,316.71,143,316.72,184,316.73,380,316.74,1166,316.75,316.57500000000005
2025-06-05 10:04:58,306,316.49,1034,316.48,1684,316.47,134,316.46,34,316.45,34,316.44,150,316.42,308,316.39,760,316.38,160,316.37,58,316.66,400,316.67,281,316.68,534,316.69,106,316.7,34,316.71,34,316.72,154,316.73,322,316.74,992,316.75,316.57500000000005
2025-06-05 10:05:08,34,316.31,233,316.3,34,316.29,150,316.28,272,316.27,1240,316.26,110,316.25,106,316.24,102,316.23,510,316.22,9,316.49,131,316.5,94,316.51,139,316.52,322,316.53,894,316.54,143,316.55,184,316.56,34,316.57,34,316.58,316.4
2025-06-05 10:05:18,94,316.43,352,316.42,246,316.41,1034,316.4,34,316.39,684,316.38,64,316.37,173,316.36,1000,316.35,150,316.34,60,316.6,34,316.61,185,316.62,330,316.63,646,316.64,197,316.65,1034,316.66,81,316.67,134,316.68,558,316.69,316.515
2025-06-05 10:05:28,374,316.32,334,316.31,633,316.3,35,316.29,150,316.26,204,316.25,500,316.24,1410,316.22,1150,316.21,1013,316.2,100,316.46,134,316.47,144,316.48,210,316.49,89,316.5,144,316.51,1000,316.52,109,316.53,64,316.54,284,316.55,316.39
2025-06-05 10:05:38,631,316.26,447,316.25,35,316.24,34,316.23,42,316.22,1150,316.21,13,316.2,204,316.18,1797,316.17,200,316.16,114,316.4,90,316.41,80,316.42,70,316.43,2000,316.44,3,316.46,159,316.47,92,316.48,231,316.49,243,316.5,316.33
2025-06-05 10:05:48,191,316.17,284,316.16,150,316.15,291,316.14,704,316.13,250,316.12,503,316.1,2300,316.09,1450,316.08,1000,316.07,123,316.32,81,316.33,110,316.34,350,316.36,234,316.37,1000,316.38,64,316.4,293,316.41,81,316.42,184,316.43,316.245
2025-06-05 10:05:58,187,316.18,291,316.17,184,316.16,50,316.15,226,316.14,704,316.13,100,316.12,72,316.11,753,316.1,2300,316.09,1,316.31,11,316.32,98,316.34,58,316.36,183,316.37,1060,316.38,250,316.39,34,316.4,293,316.41,34,316.42,316.245
2025-06-05 10:06:08,308,316.15,197,316.14,688,316.13,400,316.12,300,316.11,453,316.1,1300,316.09,1150,316.08,1501,316.06,358,316.05,109,316.29,50,316.3,340,316.32,257,316.33,90,316.34,324,316.35,298,316.36,1184,316.37,381,316.38,334,316.39,316.22
2025-06-05 10:06:18,538,316.13,534,316.12,334,316.11,287,316.1,1235,316.09,184,316.08,34,316.07,501,316.06,158,316.05,303,316.04,125,316.26,7,316.27,250,316.28,1000,316.29,150,316.3,94,316.31,40,316.32,549,316.33,124,316.34,293,316.35,316.195
2025-06-05 10:06:28,636,316.14,38,316.13,81,316.12,334,316.11,737,316.1,1334,316.09,184,316.08,274,316.07,501,316.06,158,316.05,180,316.27,1000,316.29,50,316.3,94,316.31,34,316.32,499,316.33,171,316.34,237,316.35,334,316.36,334,316.37,316.205
2025-06-05 10:06:38,134,316.11,333,316.1,1344,316.09,484,316.08,334,316.07,536,316.06,92,316.05,403,316.04,250,316.03,31,316.02,212,316.26,361,316.27,231,316.28,1034,316.29,234,316.3,94,316.31,190,316.32,799,316.33,334,316.34,175,316.35,316.185
2025-06-05 10:06:48,334,316.11,347,316.1,1544,316.09,381,316.08,134,316.07,36,316.06,242,316.05,337,316.04,284,316.03,65,316.02,11,316.23,100,316.24,240,316.25,184,316.26,34,316.27,244,316.28,1034,316.29,193,316.3,81,316.31,66,316.32,316.17
2025-06-05 10:06:58,334,316.12,784,316.11,334,316.1,1249,316.09,1034,316.08,34,316.07,36,316.06,342,316.05,1337,316.04,100,316.03,2,316.26,145,316.27,38,316.28,134,316.29,144,316.3,34,316.31,84,316.32,499,316.33,143,316.34,34,316.35,316.19
2025-06-05 10:07:08,34,316.15,332,316.14,200,316.13,258,316.12,334,316.11,287,316.1,1499,316.09,1034,316.08,1002,316.06,708,316.05,15,316.29,383,316.3,3,316.31,34,316.32,202,316.33,94,316.34,134,316.35,143,316.36,142,316.37,334,316.38,316.22
2025-06-05 10:07:18,287,316.04,434,316.03,405,316.02,1970,316.01,549,316.0,650,315.99,402,315.98,1150,315.95,1000,315.94,150,315.91,100,316.2,7,316.21,2,316.22,25,316.23,246,316.24,1134,316.25,246,316.26,34,316.27,184,316.28,358,316.29,316.12
2025-06-05 10:07:28,94,316.07,435,316.06,392,316.05,287,316.04,181,316.03,87,316.02,1970,316.01,583,316.0,150,315.99,102,315.98,15,316.2,7,316.21,242,316.22,100,316.23,348,316.24,1143,316.25,185,316.26,181,316.27,184,316.28,66,316.29,316.135
2025-06-05 10:07:38,365,316.02,2270,316.01,578,316.0,231,315.99,36,315.98,1750,315.95,1000,315.94,300,315.92,150,315.91,100,315.9,240,316.16,1011,316.17,100,316.18,15,316.2,100,316.21,143,316.22,149,316.23,184,316.24,1034,316.25,185,316.26,316.09000000000003
2025-06-05 10:07:48,184,315.99,36,315.98,334,315.97,347,315.96,100,315.95,1000,315.94,800,315.92,150,315.91,27,315.88,1150,315.87,2,316.12,28,316.13,80,316.14,160,316.15,3,316.16,945,316.17,106,316.19,127,316.2,103,316.21,484,316.22,316.055
2025-06-05 10:07:58,184,315.99,36,315.98,581,315.97,334,315.96,100,315.95,800,315.92,150,315.91,21,315.89,2032,315.88,1150,315.87,1,316.13,80,316.14,169,316.15,50,316.16,1005,316.17,1000,316.18,247,316.19,114,316.2,72,316.21,484,316.22,316.06
2025-06-05 10:08:08,1498,315.67,335,315.66,736,315.65,1135,315.64,184,315.63,60,315.62,1001,315.61,564,315.6,10,315.59,507,315.58,60,315.82,53,315.83,182,315.86,124,315.87,34,315.88,434,315.89,134,315.9,184,315.91,142,315.92,231,315.93,315.745
2025-06-05 10:08:19,1026,315.71,456,315.7,184,315.69,44,315.68,330,315.67,1135,315.66,1736,315.65,1,315.64,200,315.63,1501,315.61,59,315.84,97,315.85,34,315.89,35,315.9,81,315.91,238,315.92,358,315.93,284,315.94,134,315.95,1034,315.96,315.775
2025-06-05 10:08:29,443,315.81,434,315.8,94,315.79,1134,315.78,44,315.77,81,315.76,385,315.75,634,315.74,1034,315.73,59,315.72,59,315.96,49,315.97,34,315.98,86,315.99,356,316.0,39,316.01,140,316.02,334,316.03,35,316.04,105,316.05,315.885
2025-06-05 10:08:39,294,315.76,584,315.75,334,315.74,81,315.73,34,315.72,60,315.71,1309,315.7,1134,315.69,160,315.68,800,315.67,174,315.9,4,315.91,1,315.92,34,315.93,114,315.94,124,315.95,221,315.96,184,315.97,280,315.98,489,315.99,315.83
2025-06-05 10:08:49,34,315.76,844,315.75,334,315.74,34,315.73,34,315.72,107,315.71,1309,315.7,1134,315.69,194,315.68,834,315.67,194,315.88,12,315.89,1,315.9,78,315.91,40,315.92,60,315.93,36,315.94,184,315.95,121,315.96,204,315.97,315.82
2025-06-05 10:08:59,34,315.59,415,315.58,592,315.57,250,315.56,2611,315.55,1000,315.54,301,315.53,2138,315.5,150,315.49,1131,315.48,75,315.71,113,315.72,100,315.76,168,315.78,298,315.79,265,315.8,34,315.81,184,315.82,334,315.83,1543,315.84,315.65
2025-06-05 10:09:09,34,315.63,256,315.62,93,315.61,873,315.6,51,315.59,1532,315.58,211,315.57,140,315.56,2511,315.55,300,315.54,260,315.78,413,315.79,334,315.8,100,315.82,237,315.84,134,315.85,184,315.86,44,315.87,34,315.88,370,315.89,315.705
2025-06-05 10:09:19,274,315.72,181,315.71,340,315.7,34,315.69,44,315.68,1134,315.67,35,315.66,39,315.65,1081,315.64,100,315.63,56,315.86,13,315.87,34,315.88,430,315.89,288,315.9,34,315.91,143,315.92,134,315.93,34,315.94,158,315.95,315.79
2025-06-05 10:09:29,1173,315.74,34,315.73,34,315.72,285,315.71,340,315.7,34,315.69,44,315.68,1134,315.67,185,315.66,5,315.65,5,315.87,8,315.88,36,315.89,348,315.9,34,315.91,143,315.92,34,315.93,40,315.94,334,315.95,134,315.96,315.805
2025-06-05 10:09:39,180,315.79,50,315.78,35,315.77,551,315.76,631,315.75,2075,315.74,34,315.73,34,315.72,285,315.71,490,315.7,44,315.92,94,315.93,34,315.94,34,315.95,34,315.96,334,315.97,81,315.98,39,315.99,352,316.0,143,316.01,315.855
2025-06-05 10:09:49,349,315.7,88,315.69,796,315.68,1034,315.67,35,315.66,386,315.65,334,315.64,100,315.63,1125,315.62,301,315.61,565,315.81,19,315.82,108,315.84,3,315.85,128,315.86,137,315.87,210,315.88,98,315.89,293,315.9,423,315.91,315.755
2025-06-05 10:09:59,194,315.59,66,315.58,45,315.57,440,315.56,322,315.55,247,315.54,451,315.53,67,315.51,939,315.5,1150,315.49,709,315.72,101,315.73,47,315.76,97,315.77,525,315.78,45,315.79,150,315.8,440,315.81,334,315.82,34,315.83,315.655
2025-06-05 10:10:09,41,315.58,495,315.57,549,315.56,206,315.55,319,315.53,353,315.51,439,315.5,1150,315.49,31,315.48,3017,315.47,863,315.71,32,315.72,47,315.73,60,315.74,101,315.76,152,315.77,396,315.79,84,315.8,262,315.81,334,315.82,315.645
2025-06-05 10:10:19,465,315.55,334,315.54,185,315.53,134,315.52,198,315.51,439,315.5,1000,315.49,231,315.48,515,315.47,18,315.46,675,315.68,20,315.69,100,315.7,66,315.71,9,315.72,244,315.74,327,315.75,184,315.76,34,315.77,134,315.78,315.615
2025-06-05 10:10:29,140,315.71,274,315.7,1034,315.69,34,315.68,134,315.67,135,315.66,1389,315.65,91,315.64,134,315.63,301,315.61,53,315.85,260,315.86,34,315.87,34,315.88,34,315.89,34,315.9,68,315.91,40,315.92,143,315.93,154,315.94,315.78
2025-06-05 10:10:39,184,315.75,34,315.74,34,315.73,34,315.72,384,315.71,77,315.7,1045,315.69,1034,315.68,134,315.67,182,315.66,34,315.87,105,315.88,134,315.9,34,315.91,94,315.92,134,315.93,177,315.94,34,315.95,130,315.96,434,315.97,315.81
2025-06-05 10:10:49,44,315.74,39,315.73,818,315.72,384,315.71,184,315.7,1145,315.69,1034,315.68,82,315.67,135,315.66,855,315.65,100,315.87,139,315.88,47,315.89,102,315.9,184,315.91,134,315.92,190,315.93,177,315.94,334,315.95,34,315.96,315.805
2025-06-05 10:10:59,59,315.72,484,315.71,3184,315.7,145,315.69,34,315.68,92,315.67,101,315.66,356,315.65,1000,315.64,250,315.63,448,315.84,143,315.85,100,315.86,47,315.89,60,315.9,218,315.91,40,315.92,293,315.93,34,315.94,42,315.95,315.78
2025-06-05 10:11:09,1070,315.67,135,315.66,540,315.65,434,315.64,284,315.63,748,315.61,574,315.6,101,315.59,507,315.58,2272,315.57,691,315.81,100,315.82,366,315.85,60,315.86,184,315.87,140,315.88,34,315.89,42,315.9,334,315.91,434,315.92,315.74
2025-06-05 10:11:19,284,315.63,34,315.62,335,315.61,1150,315.6,349,315.59,7,315.58,188,315.57,1015,315.56,622,315.55,300,315.54,100,315.76,422,315.77,134,315.79,13,315.8,133,315.81,100,315.82,210,315.83,109,315.84,619,315.85,334,315.86,315.695
2025-06-05 10:11:29,84,315.68,1070,315.67,135,315.66,240,315.65,34,315.64,250,315.63,48,315.62,302,315.61,750,315.6,1602,315.59,100,315.84,182,315.85,152,315.86,194,315.88,34,315.89,34,315.9,40,315.91,134,315.92,184,315.93,167,315.94,315.76
2025-06-05 10:11:39,334,315.72,558,315.71,3134,315.7,35,315.69,84,315.68,1070,315.67,135,315.66,240,315.65,1500,315.64,350,315.63,183,315.85,143,315.86,139,315.89,168,315.9,94,315.91,34,315.92,34,315.93,276,315.94,484,315.95,134,315.96,315.785
2025-06-05 10:11:49,84,315.68,1520,315.67,435,315.66,240,315.65,634,315.64,250,315.63,48,315.62,302,315.61,750,315.6,2213,315.59,247,315.83,18,315.84,64,315.85,285,315.86,151,315.87,70,315.88,189,315.89,68,315.9,98,315.91,624,315.92,315.755
2025-06-05 10:11:59,384,315.68,1520,315.67,35,315.66,240,315.65,134,315.64,250,315.63,48,315.62,802,315.61,737,315.6,2213,315.59,254,315.83,243,315.84,64,315.85,211,315.87,70,315.88,189,315.89,68,315.9,98,315.91,243,315.92,129,315.93,315.755
2025-06-05 10:12:09,1370,315.67,35,315.66,390,315.65,34,315.64,1284,315.63,388,315.62,402,315.61,1737,315.6,242,315.59,307,315.58,430,315.79,172,315.8,113,315.83,171,315.85,150,315.86,135,315.87,220,315.88,39,315.89,202,315.9,124,315.91,315.73
2025-06-05 10:12:19,35,315.69,384,315.68,1370,315.67,35,315.66,240,315.65,34,315.64,534,315.63,35,315.62,449,315.61,1737,315.6,76,315.8,46,315.81,108,315.82,194,315.83,150,315.84,164,315.85,184,315.86,135,315.87,130,315.88,71,315.89,315.745
2025-06-05 10:12:29,721,315.71,3290,315.7,35,315.69,234,315.68,1070,315.67,275,315.66,240,315.65,34,315.64,1534,315.63,19,315.62,160,315.83,50,315.84,79,315.85,59,315.87,34,315.88,145,315.89,371,315.9,234,315.91,34,315.92,34,315.93,315.77
2025-06-05 10:12:39,741,315.71,3190,315.7,35,315.69,84,315.68,70,315.67,35,315.66,240,315.65,105,315.64,1500,315.63,1,315.62,32,315.83,111,315.84,64,315.85,47,315.86,1,315.87,65,315.89,339,315.9,84,315.91,134,315.92,34,315.93,315.77
2025-06-05 10:12:49,35,315.77,34,315.76,34,315.75,94,315.74,34,315.73,1034,315.72,548,315.71,3053,315.7,1,315.69,350,315.68,5,315.89,27,315.9,60,315.91,47,315.92,60,315.95,34,315.96,149,315.97,34,315.98,44,315.99,418,316.0,315.83
2025-06-05 10:12:59,334,315.73,529,315.72,529,315.71,3040,315.7,35,315.69,2466,315.68,286,315.67,1,315.66,206,315.65,32,315.64,148,315.86,58,315.9,150,315.91,45,315.93,252,315.94,293,315.95,34,315.96,234,315.97,334,315.98,444,315.99,315.795
2025-06-05 10:13:09,1434,315.72,472,315.71,3087,315.7,35,315.69,84,315.68,186,315.67,33,315.66,206,315.65,1000,315.64,1850,315.63,5,315.83,125,315.84,5,315.85,128,315.86,7,315.87,46,315.88,159,315.89,108,315.91,247,315.92,293,315.93,315.775
2025-06-05 10:13:19,394,315.73,1434,315.72,472,315.71,3087,315.7,35,315.69,184,315.68,220,315.67,59,315.66,206,315.65,100,315.64,32,315.87,96,315.88,200,315.89,144,315.91,87,315.92,184,315.93,143,315.94,184,315.95,34,315.96,191,315.97,315.8
2025-06-05 10:13:29,94,315.74,116,315.73,1034,315.72,472,315.71,3040,315.7,35,315.69,184,315.68,583,315.67,1,315.66,2305,315.65,1,315.89,92,315.9,78,315.91,94,315.92,34,315.93,134,315.94,134,315.95,34,315.96,143,315.97,139,315.98,315.815
2025-06-05 10:13:39,344,315.74,334,315.73,1438,315.71,4006,315.7,1,315.69,150,315.68,36,315.67,241,315.66,1506,315.65,2766,315.64,48,315.9,131,315.91,119,315.92,161,315.93,91,315.94,219,315.95,32,315.96,333,315.97,34,315.98,358,315.99,315.82
2025-06-05 10:13:49,556,315.74,221,315.73,34,315.72,1538,315.71,4406,315.7,1,315.69,50,315.68,36,315.67,1,315.66,506,315.65,157,315.88,339,315.89,22,315.9,73,315.91,13,315.92,211,315.93,127,315.94,183,315.95,367,315.96,449,315.97,315.81
2025-06-05 10:13:59,243,315.71,4040,315.7,35,315.69,84,315.68,186,315.67,101,315.66,206,315.65,1150,315.64,250,315.63,101,315.62,98,315.82,186,315.83,340,315.85,48,315.86,323,315.87,86,315.88,574,315.89,300,315.9,200,315.91,34,315.93,315.765
2025-06-05 10:14:09,3040,315.7,35,315.69,84,315.68,320,315.67,1,315.66,206,315.65,1150,315.64,250,315.63,201,315.62,752,315.61,171,315.82,201,315.83,34,315.84,371,315.85,148,315.86,1,315.87,384,315.88,574,315.89,324,315.9,200,315.91,315.76
2025-06-05 10:14:19,221,315.73,184,315.72,346,315.71,3089,315.7,335,315.69,350,315.68,186,315.67,101,315.66,706,315.65,3114,315.64,251,315.86,75,315.87,64,315.89,240,315.9,50,315.91,159,315.92,303,315.93,382,315.94,1484,315.95,34,315.96,315.795
2025-06-05 10:14:29,284,315.76,334,315.75,541,315.74,221,315.73,34,315.72,219,315.71,3042,315.7,35,315.69,84,315.68,186,315.67,86,315.88,240,315.9,50,315.91,60,315.92,274,315.93,196,315.94,1143,315.95,34,315.96,187,315.97,185,315.98,315.82
2025-06-05 10:14:39,284,315.76,334,315.75,494,315.74,268,315.73,92,315.72,200,315.71,3042,315.7,35,315.69,50,315.68,1186,315.67,11,315.88,75,315.89,50,315.91,60,315.92,514,315.93,185,315.94,1143,315.95,134,315.96,40,315.97,185,315.98,315.82
2025-06-05 10:14:49,584,315.76,334,315.75,45,315.74,268,315.73,34,315.72,122,315.71,3192,315.7,535,315.69,1050,315.68,186,315.67,231,315.9,175,315.91,11,315.92,34,315.93,195,315.94,1134,315.95,34,315.96,90,315.97,209,315.98,243,315.99,315.83
2025-06-05 10:14:59,585,315.78,335,315.77,231,315.76,34,315.75,45,315.74,221,315.73,64,315.72,1122,315.71,3292,315.7,501,315.69,125,315.93,45,315.94,34,315.95,265,315.96,450,315.97,59,315.98,34,315.99,84,316.0,84,316.01,1039,316.02,315.855
2025-06-05 10:15:09,636,315.83,151,315.82,8,315.81,734,315.8,36,315.79,1135,315.78,35,315.77,34,315.76,99,315.75,1145,315.74,144,315.95,162,315.96,44,315.97,35,315.98,194,315.99,84,316.0,84,316.01,148,316.02,184,316.03,72,316.04,315.89
2025-06-05 10:15:19,91,315.75,557,315.74,521,315.73,434,315.72,122,315.71,4192,315.7,82,315.69,84,315.68,636,315.67,1001,315.66,243,315.88,110,315.89,132,315.9,531,315.91,107,315.92,215,315.93,98,315.94,132,315.95,97,315.96,90,315.97,315.815
2025-06-05 10:15:29,3142,315.7,35,315.69,84,315.68,70,315.67,232,315.66,240,315.65,684,315.64,1350,315.63,1,315.62,252,315.61,272,315.85,295,315.86,150,315.87,181,315.88,488,315.89,397,315.9,234,315.91,60,315.92,97,315.93,1098,315.94,315.775
2025-06-05 10:15:39,35,315.69,84,315.68,270,315.67,35,315.66,240,315.65,184,315.64,284,315.63,35,315.62,786,315.61,843,315.6,119,315.81,272,315.82,8,315.83,629,315.84,184,315.85,418,315.86,1484,315.87,34,315.88,34,315.89,34,315.9,315.75
2025-06-05 10:15:50,35,315.66,240,315.65,134,315.64,284,315.63,451,315.62,586,315.61,796,315.6,286,315.59,1041,315.58,613,315.57,14,315.78,233,315.79,275,315.8,100,315.81,84,315.82,192,315.83,338,315.84,417,315.85,94,315.86,1334,315.87,315.72
2025-06-05 10:16:00,384,315.63,35,315.62,532,315.61,1096,315.6,486,315.59,1041,315.58,147,315.57,1249,315.56,427,315.55,500,315.54,319,315.76,47,315.78,284,315.79,134,315.8,184,315.81,324,315.82,294,315.83,94,315.84,358,315.85,334,315.86,315.695
2025-06-05 10:16:10,35,315.62,385,315.61,1096,315.6,486,315.59,41,315.58,195,315.57,1249,315.56,461,315.55,581,315.54,202,315.53,315,315.76,205,315.77,134,315.78,284,315.79,982,315.8,184,315.81,87,315.82,144,315.83,94,315.84,358,315.85,315.69
